p_codmes,monto,ctd_prod_rccsf_m01,prom_salvig_entprinc_pp_rccsf_03m,max_usotcrrstsf06m,max_usotcrrstsf03m,prm_lintcribksf06m,lin_tcribksf03m,lin_tcribksf06m,cre_salvig_pp_rccsf_m02,prm_usotcrrstsf06m,prm_lintcribksf03m,prm_usotcrrstsf03m,ratuso_tcrrstsf_m13,promctdprodrccsf3m,ratpct_saldopprcc_m13,promctdprodrccsf6m,ctd_actrccsf_6m,ctd_flgact_rccsf_m01,sld_ep1ppeallsfm01,prm_sldvigrstsf12m,sldtot_tcrsrcf,sldvig_tcrsrcf,flg_lintcrripsaga,flg_svtcrsrcf,flg_sdtcrripsaga,flg_sttcrsrcf,flg_svltcrsrcf,max_camptottlv06m,min_camptottlv06m,frc_camptottlv06m,rec_camptottlv06m,ctd_camptottlv06m,prm_camptottlv06m,max_campecstlv06m,min_campecstlv06m,frc_campecstlv06m,rec_campecstlv06m,ctd_campecstlv06m,prm_campecstlv06m,prob_value,max_camptot06m,min_camptot06m,frc_camptot06m,rec_camptot06m,ctd_camptot06m,prm_camptot06m,max_campecs06m,min_campecs06m,frc_campecs06m,rec_campecs06m,ctd_campecs06m,prm_campecs06m,ing_brt,sexo,flg_notdeseaecs01m,flg_notdeseaecs02m,flg_notdeseaecs03m,sgt_cem,ctd_proac,ctd_cttefeproac,ctd_cttefetot,rng_pst,edad,flg_saltothip12m,flg_saltotppe12m,prm_pctsaltototrent12m,prm_pctsaltotcaja12m,ant_saltot24m,ant_saltot12m,min_difsaltottcr12m,num_incrsaldispefe06m,max_difent12m,num_dismsalppecons06m,seg_un,beta_pctusotcr12m,prm_pctusosaltottcr03m,dsv_saltotppe03m,prm_diasatrrdpn12m,dsv_numentrdlintcr03m,rat_disefepnm01,prm_diasatrrdpn06m,pct_usotcrm01,dsv_numentrdlintcr06m,beta_saltotppe12m,prm_entrd03m,ctd_entrdm01,beta_saltotppe06m,prm_diasatrrd03m,key_value_enc,grp_camptottlv06m_enc,grp_campecstlv06m_enc,grp_camptot06m_enc,grp_campecs06m_enc,region_enc,ubigeo_buro_enc,grp_riesgociiu_enc,target
201910,30000.0,6,17023.747,0.766,0.766,14440.297,27398.26,86641.78,0.0,0.393,9132.753,0.655,0.625,5,0.78,5,24,4,16675.94,42133.649,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.3395104819769869,4.0,2.0,6.0,6.0,19.0,3.167,0.0,0.0,0.0,0.0,0.0,0.0,9546.0,1.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,5.0,52.0,1.0,1.0,11.272,0.0,24.0,12.0,-1189.96,0.0,1.0,5.0,2.0,0.024,0.549,3123.64892,0.0,0.4714,0.0,0.0,0.415,0.37268,-1779.315,3.0,3.0,-2465.537,0.0,44615,0,0,4,0,3,3,5,1
201910,27200.0,4,0.0,0.298,0.298,13083.333,48000.0,78500.0,0.0,0.084,16000.0,0.168,0.0,3,0.0,3,6,1,0.0,4074.202,0.0,0.0,0,0,0,0,0,1,0,1,1,1,1.0,1,0,1,1,1.0,1.0,0.3355349444842482,9.0,6.0,6.0,6.0,43.0,7.167,2.0,1.0,6.0,6.0,7.0,1.167,5136.0,1.0,0.0,0.0,0.0,6.0,26.0,0.0,0.0,5.0,66.0,0.0,0.0,0.0,0.0,17.0,12.0,-1968.01,0.0,1.0,0.0,2.0,0.006,0.262,429.36665500000004,0.0,0.4714,0.0,0.0,0.293,0.68718,-304.273,2.667,3.0,-405.651,0.0,24075,1,1,4,4,3,3,3,0
201910,37600.0,2,0.0,0.014,0.014,38400.0,115200.0,230400.0,0.0,0.007,38400.0,0.005,0.0,4,0.0,4,6,1,0.0,703.919,0.0,0.0,0,0,0,0,0,2,1,6,6,8,1.333,2,0,5,6,6.0,1.2,0.4677033887768358,7.0,4.0,6.0,6.0,35.0,5.833,2.0,0.0,5.0,6.0,6.0,1.2,6266.0,1.0,0.0,0.0,0.0,6.0,23.0,4.0,4.0,5.0,57.0,0.0,0.0,0.0,0.0,24.0,12.0,-1848.78,0.0,0.0,0.0,1.0,0.0,0.016,429.36665500000004,0.083,1.41421,0.0,0.167,0.025,1.11803,-304.273,2.0,1.0,-405.651,0.0,30850,4,3,4,3,3,4,1,0
201910,30000.0,3,0.0,0.408,0.254,15000.0,45000.0,90000.0,0.0,0.28,15000.0,0.173,0.52,3,0.0,3,7,1,0.0,21395.102,6620.72,6620.72,1,1,1,1,1,3,1,6,6,10,1.667,2,0,5,6,6.0,1.2,0.5400294829158423,10.0,4.0,6.0,6.0,44.0,7.333,2.0,0.0,5.0,6.0,6.0,1.2,7000.0,1.0,0.0,0.0,0.0,6.0,22.0,4.0,4.0,5.0,60.0,0.0,1.0,4.23,9.823,24.0,12.0,-6752.57,2.0,0.0,1.0,4.0,-0.03,0.146,429.36665500000004,0.0,0.0,0.105,0.0,0.11,0.74536,-734.03,3.0,3.0,-405.651,0.0,28195,4,3,4,3,3,2,4,0
201911,8100.0,4,0.0,0.2,0.121,536.0,1608.0,3216.0,0.0,0.139,536.0,0.105,0.694,4,0.0,4,6,1,0.0,2070.953,0.0,0.0,1,0,1,0,0,1,1,6,6,6,1.0,1,0,1,1,1.0,1.0,0.335539960997772,6.0,4.0,6.0,6.0,28.0,4.667,2.0,1.0,6.0,6.0,7.0,1.167,2637.0,1.0,0.0,0.0,0.0,6.0,15.0,0.0,0.0,5.0,44.0,0.0,0.0,41.988,0.0,24.0,10.0,-732.24,0.0,2.0,0.0,1.0,0.007,0.101,429.36665500000004,0.0,0.0,0.0,0.0,0.081,0.0,-304.273,2.0,2.0,-405.651,0.0,18355,4,1,4,4,3,4,5,0
201909,18300.0,6,0.0,0.186,0.17,13766.667,44500.0,82600.0,0.0,0.167,14833.333,0.153,0.712,6,0.0,6,11,1,0.0,9738.222,0.0,0.0,1,0,1,0,0,2,1,6,6,9,1.5,1,1,6,6,6.0,1.0,0.5758685002275883,8.0,4.0,6.0,6.0,38.0,6.333,1.0,1.0,6.0,6.0,6.0,1.0,3957.0,1.0,0.0,0.0,0.0,6.0,21.0,3.0,3.0,5.0,51.0,0.0,0.0,11.531,0.0,24.0,12.0,-226.34,0.0,1.0,5.0,2.0,-0.009,0.111,429.36665500000004,0.0,0.4714,0.0,0.0,0.086,0.37268,-304.273,2.0,2.0,-405.651,0.0,12231,4,4,4,4,3,2,6,0
201911,27300.0,6,0.0,0.052,0.032,7700.0,23100.0,46200.0,0.0,0.027,7700.0,0.024,2.0,6,0.0,5,6,1,0.0,1194.296,800.78,800.78,1,1,1,1,1,2,0,5,6,6,1.2,2,0,4,6,5.0,1.25,0.3848405518665195,8.0,1.0,6.0,6.0,35.0,5.833,2.0,0.0,4.0,6.0,5.0,1.25,6263.0,1.0,0.0,0.0,0.0,6.0,18.0,2.0,2.0,5.0,45.0,0.0,0.0,0.0,0.0,24.0,12.0,-3066.24,0.0,1.0,0.0,1.0,-0.003,0.031,429.36665500000004,0.0,0.0,0.0,0.0,0.044,0.76376,-304.273,3.0,3.0,-405.651,0.0,40982,3,3,4,3,5,10,5,0
201909,30500.0,8,0.0,0.098,0.098,25083.333,80600.0,150500.0,0.0,0.067,26866.667,0.09,1.032,7,0.0,6,12,2,0.0,30109.421,1968.14,1968.14,1,1,1,1,1,1,0,5,6,5,1.0,1,0,4,6,4.0,1.0,0.4269363415002166,8.0,4.0,6.0,6.0,34.0,5.667,1.0,0.0,4.0,6.0,4.0,1.0,4803.0,1.0,0.0,0.0,0.0,6.0,20.0,3.0,3.0,5.0,44.0,0.0,0.0,0.057,0.0,24.0,12.0,-1439.64,0.0,1.0,5.0,5.0,0.004,0.071,429.36665500000004,2.417,0.4714,0.0,4.833,0.071,0.89753,-304.273,5.0,4.0,-405.651,9.667,32713,3,3,4,3,3,3,6,0
201910,10600.0,4,0.0,0.605,0.605,5047.0,15141.0,30282.0,0.0,0.512,5047.0,0.497,0.744,4,0.0,4,6,1,0.0,15144.317,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.5043706188263394,3.0,2.0,6.0,6.0,13.0,2.167,0.0,0.0,0.0,0.0,0.0,0.0,5680.0,1.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,5.0,33.0,0.0,0.0,0.867,0.0,24.0,12.0,-5959.94,0.0,0.0,0.0,2.0,-0.013,0.529,429.36665500000004,0.667,0.0,0.0,0.0,0.459,0.0,-304.273,2.667,2.0,-405.651,0.0,46537,0,0,4,0,3,3,5,0
201910,38900.0,5,0.0,0.245,0.115,20000.0,60000.0,120000.0,0.0,0.146,20000.0,0.107,1.158,5,0.0,5,10,1,0.0,13005.319,1032.15,1032.15,1,1,1,1,1,3,1,6,6,10,1.667,2,0,5,6,6.0,1.2,0.635921587420573,12.0,8.0,6.0,6.0,59.0,9.833,2.0,0.0,5.0,6.0,6.0,1.2,5817.0,1.0,0.0,0.0,0.0,6.0,35.0,3.0,3.0,5.0,33.0,0.0,0.0,0.0,0.0,24.0,12.0,-5295.6,0.0,0.0,3.0,2.0,0.003,0.089,429.36665500000004,0.417,0.0,0.0,0.333,0.096,0.0,-304.273,4.0,4.0,-405.651,0.0,7184,4,3,4,3,3,2,5,0
201910,30000.0,6,5458.88,0.237,0.237,25800.0,116400.0,154800.0,0.3,0.185,38800.0,0.201,0.872,5,1.235,6,12,2,6404.66,15913.925,372.5,372.5,1,1,1,1,1,3,0,4,6,6,1.5,2,0,3,6,4.0,1.333,0.6206014063134951,12.0,5.0,6.0,6.0,52.0,8.667,2.0,0.0,4.0,6.0,5.0,1.25,8028.0,1.0,0.0,0.0,0.0,6.0,26.0,2.0,2.0,5.0,33.0,0.0,1.0,0.0,0.0,24.0,12.0,-3830.26,1.0,1.0,3.0,2.0,-0.032,0.103,670.60019,0.0,0.4714,0.013,0.0,0.086,0.68718,599.593,3.333,4.0,-92.594,0.0,50120,3,2,4,3,3,2,5,0
201911,6400.0,3,0.0,0.677,0.353,4200.0,12600.0,16800.0,0.0,0.444,4200.0,0.319,1.076,3,0.0,2,6,1,0.0,2908.728,1879.63,1879.63,1,1,1,1,1,1,0,3,6,3,1.0,1,0,1,6,1.0,1.0,0.5368571501518411,6.0,2.0,6.0,6.0,23.0,3.833,2.0,0.0,2.0,6.0,3.0,1.5,2421.0,1.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,5.0,51.0,0.0,0.0,0.0,0.0,24.0,12.0,-1847.67,1.0,1.0,0.0,2.0,-0.047,0.211,429.36665500000004,0.0,0.0,0.385,0.0,0.215,0.4714,-304.273,2.0,2.0,-405.651,0.0,30867,2,2,4,2,3,1,5,0
201909,7400.0,2,1911.107,0.0,0.0,7900.0,7900.0,7900.0,1.352,0.0,7900.0,0.0,0.0,1,0.972,1,7,2,3059.0,1277.308,0.0,0.0,0,0,0,0,0,1,0,1,6,1,1.0,0,0,0,0,0.0,0.0,0.4697336055433151,5.0,1.0,6.0,6.0,19.0,3.167,0.0,0.0,0.0,0.0,0.0,0.0,3957.0,1.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,5.0,29.0,0.0,1.0,0.0,0.0,24.0,12.0,0.0,0.0,0.0,4.0,5.0,-0.002,0.011,812.2367,0.0,0.0,0.0,0.0,0.011,0.0,118.612,1.0,1.0,202.615,0.0,55112,2,0,4,0,4,8,6,0
201909,6100.0,7,3046.917,0.344,0.344,7346.865,21900.0,44081.19,-0.129,0.316,7300.0,0.337,0.945,7,0.875,6,12,2,2571.21,13823.564,9916.79,9916.79,1,1,1,1,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.2373308590728241,4.0,2.0,6.0,6.0,18.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,2655.0,1.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,5.0,69.0,0.0,1.0,0.0,0.0,24.0,12.0,-790.77,1.0,0.0,4.0,2.0,0.003,0.276,581.3894,0.667,0.0,0.521,1.333,0.265,0.0,-268.777,4.667,5.0,-175.15,0.0,22858,0,0,4,1,2,0,5,0
201909,30000.0,3,0.0,0.647,0.647,49924.007,132600.0,299544.04,0.0,0.473,44200.0,0.479,1.642,3,0.0,3,6,1,0.0,22771.371,0.0,0.0,0,0,0,0,0,2,1,6,6,7,1.167,1,0,5,6,5.0,1.0,0.4608593077605205,10.0,6.0,6.0,6.0,47.0,7.833,1.0,0.0,5.0,6.0,5.0,1.0,16948.0,1.0,0.0,0.0,0.0,6.0,25.0,3.0,3.0,5.0,36.0,0.0,1.0,0.0,0.0,24.0,12.0,-35428.32,0.0,1.0,0.0,2.0,0.018,0.458,429.36665500000004,0.0,0.0,0.0,0.0,0.634,0.0,-532.757,3.0,3.0,-405.651,0.0,25114,4,3,4,3,3,4,2,0
201911,30000.0,7,31361.177,0.237,0.156,40133.333,126200.0,240800.0,-0.036,0.152,42066.667,0.135,0.71,7,0.999,7,12,2,30223.9,50343.549,0.0,0.0,0,0,0,0,0,3,1,6,6,9,1.5,2,1,6,6,7.0,1.167,0.544503090586529,11.0,7.0,6.0,6.0,48.0,8.0,2.0,1.0,6.0,6.0,7.0,1.167,9026.0,1.0,0.0,0.0,0.0,6.0,26.0,4.0,4.0,5.0,33.0,0.0,1.0,0.0,0.0,24.0,12.0,-5399.76,0.0,0.0,5.0,2.0,-0.01,0.092,927.46865,0.0,0.0,0.0,0.0,0.072,0.0,-1102.833,2.0,2.0,-1125.99,0.0,28461,4,4,4,4,1,7,5,0
201909,55300.0,6,6584.307,0.334,0.316,33548.365,98700.0,201290.19,-0.032,0.312,32900.0,0.305,0.946,6,1.0,5,12,2,6472.09,29385.071,1498.65,1498.65,0,1,0,1,1,1,0,5,6,5,1.0,1,0,5,6,5.0,1.0,0.7260860868221678,6.0,2.0,6.0,6.0,29.0,4.833,1.0,0.0,5.0,6.0,5.0,1.0,15614.0,1.0,0.0,0.0,0.0,6.0,19.0,4.0,4.0,5.0,57.0,0.0,1.0,0.0,0.0,24.0,12.0,-22443.04,0.0,0.0,4.0,2.0,-0.002,0.231,218.31896,0.0,0.0,0.0,0.0,0.226,0.0,-609.608,3.0,3.0,-3228.167,0.0,9601,3,3,4,3,3,6,6,0
201911,10900.0,4,45304.58,0.343,0.307,50923.32,211339.92,305539.92,1.53,0.25,70446.64,0.278,0.739,4,2.666,4,12,2,75913.74,42151.383,0.0,0.0,0,0,0,0,0,2,0,4,4,6,1.5,1,0,3,3,3.0,1.0,0.3869227223556886,9.0,5.0,6.0,6.0,42.0,7.0,1.0,0.0,3.0,3.0,3.0,1.0,9655.0,1.0,0.0,0.0,0.0,6.0,30.0,4.0,4.0,5.0,32.0,0.0,1.0,0.0,0.0,24.0,12.0,-50250.73,0.0,1.0,2.0,2.0,0.009,0.316,21643.9446,0.0,0.0,0.0,0.0,0.157,0.0,2986.84,3.0,3.0,5567.024,0.0,2564,1,1,4,1,3,3,5,0
201910,20400.0,3,0.0,0.079,0.079,21904.987,74702.08,131429.92,0.0,0.027,24900.693,0.034,0.0,3,0.0,3,6,1,0.0,493.753,0.0,0.0,0,0,0,0,0,2,0,5,6,7,1.4,2,0,4,6,5.0,1.25,0.6129112389146237,8.0,2.0,6.0,6.0,33.0,5.5,2.0,0.0,4.0,6.0,5.0,1.25,4248.0,1.0,0.0,0.0,0.0,6.0,19.0,4.0,4.0,5.0,38.0,0.0,0.0,21.902,0.0,24.0,12.0,-5339.29,0.0,1.0,0.0,5.0,0.001,0.174,429.36665500000004,1.333,0.0,0.0,2.667,0.154,0.5,-304.273,1.667,1.0,-405.651,0.0,11448,3,3,4,3,3,6,5,0
201911,57000.0,2,0.0,0.013,0.004,57000.0,171000.0,342000.0,0.0,0.005,57000.0,0.001,0.0,2,0.0,2,6,1,0.0,931.872,93.16,93.16,1,1,1,1,1,2,1,6,6,7,1.167,1,0,3,6,3.0,1.0,0.508953746931585,9.0,7.0,6.0,6.0,49.0,8.167,1.0,0.0,3.0,6.0,3.0,1.0,10133.0,1.0,0.0,0.0,0.0,6.0,31.0,2.0,2.0,5.0,49.0,0.0,0.0,0.0,0.0,24.0,12.0,-2902.77,0.0,0.0,0.0,1.0,-0.001,0.006,429.36665500000004,0.0,0.0,0.0,0.0,0.009,0.0,-304.273,1.333,2.0,-405.651,0.0,18604,4,2,4,2,3,6,6,0
201910,12300.0,4,2948.243,0.289,0.004,15000.0,45000.0,90000.0,-0.02,0.111,15000.0,0.001,0.0,4,1.291,3,9,2,2893.47,1229.96,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.1930065703961385,5.0,2.0,6.0,6.0,23.0,3.833,0.0,0.0,0.0,0.0,0.0,0.0,4397.0,1.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,5.0,32.0,0.0,1.0,0.0,0.0,24.0,12.0,-1287.91,0.0,1.0,2.0,5.0,-0.028,0.149,43.54297,0.0,0.0,0.0,0.0,0.116,0.0,-53.265,2.333,2.0,-53.265,0.0,2853,0,0,4,0,3,3,5,0
201911,10200.0,7,13310.78,0.231,0.231,31621.393,99100.0,189728.36,-0.49,0.152,33033.333,0.153,0.035,7,0.549,7,12,2,7987.42,25162.908,0.0,0.0,1,0,1,0,0,2,0,4,6,5,1.25,2,0,2,5,3.0,1.5,0.568542875315548,8.0,4.0,6.0,6.0,33.0,5.5,2.0,0.0,2.0,5.0,3.0,1.5,6005.0,1.0,0.0,0.0,0.0,6.0,17.0,1.0,1.0,5.0,41.0,0.0,1.0,5.57,0.0,24.0,12.0,-23406.05,1.0,1.0,5.0,2.0,-0.042,0.188,3772.95492,0.0,0.0,0.0,0.0,0.18,0.0,-2985.658,2.667,3.0,-2985.658,0.0,35687,3,2,4,2,1,7,2,0
201911,50800.0,6,0.0,0.232,0.152,111829.633,332574.49,670977.8,0.0,0.154,110858.163,0.121,0.697,6,0.0,6,6,1,0.0,4562.851,0.0,0.0,1,0,1,0,0,1,0,3,3,3,1.0,0,0,0,0,0.0,0.0,0.4171570758927847,5.0,3.0,6.0,6.0,25.0,4.167,2.0,0.0,3.0,6.0,4.0,1.333,6990.0,1.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,5.0,59.0,0.0,0.0,0.0,0.0,24.0,12.0,-12999.98,0.0,0.0,0.0,2.0,-0.002,0.475,429.36665500000004,0.0,0.4714,0.0,0.0,0.464,0.37268,-304.273,2.0,2.0,-405.651,0.0,18148,1,0,4,2,3,3,4,1
201910,42900.0,4,4424.38,0.034,0.016,67499.835,204840.18,404999.01,-0.095,0.021,68280.06,0.015,0.938,4,1.127,4,12,2,4006.36,9434.208,0.0,0.0,0,0,0,0,0,2,0,5,6,6,1.2,2,0,5,6,6.0,1.2,0.5138455753939201,10.0,7.0,6.0,6.0,50.0,8.333,2.0,0.0,5.0,6.0,6.0,1.2,8689.0,1.0,0.0,0.0,0.0,6.0,37.0,2.0,2.0,5.0,53.0,0.0,1.0,0.0,0.0,24.0,12.0,-3407.24,0.0,0.0,5.0,2.0,-0.005,0.055,340.89218,0.0,0.0,0.0,0.0,0.044,0.0,-396.824,4.0,4.0,-410.203,0.0,5743,3,3,4,3,3,3,1,0
201910,18300.0,3,0.0,0.859,0.859,4700.0,14100.0,28200.0,0.0,0.798,4700.0,0.84,0.992,3,0.0,3,6,1,0.0,5831.573,8597.63,8597.63,1,1,0,1,1,2,1,6,6,8,1.333,2,0,4,6,5.0,1.25,0.5684317802651929,10.0,7.0,6.0,6.0,53.0,8.833,2.0,0.0,5.0,6.0,6.0,1.2,4001.0,1.0,0.0,0.0,0.0,6.0,28.0,1.0,1.0,5.0,57.0,0.0,0.0,0.0,0.0,24.0,12.0,-2842.33,0.0,1.0,0.0,2.0,0.071,0.662,429.36665500000004,0.0,0.0,0.0,0.0,0.607,0.0,-304.273,2.0,2.0,-405.651,0.0,422,4,3,4,3,3,2,4,0
201909,11500.0,4,0.0,0.0,0.0,21620.322,66984.75,129721.93,0.0,0.0,22328.25,0.0,0.0,4,0.0,4,6,1,0.0,73.66,0.0,0.0,1,0,1,0,0,2,1,6,6,7,1.167,1,1,6,6,6.0,1.0,0.4815236123660262,5.0,3.0,6.0,6.0,21.0,3.5,1.0,1.0,6.0,6.0,6.0,1.0,2767.0,1.0,0.0,0.0,0.0,6.0,13.0,1.0,1.0,5.0,51.0,0.0,0.0,0.111,0.0,24.0,12.0,-409.29,0.0,0.0,0.0,2.0,-0.006,0.123,429.36665500000004,0.0,0.0,0.0,0.0,0.111,0.0,-304.273,1.0,1.0,-405.651,0.0,15213,4,4,4,4,3,4,1,0
201910,30000.0,3,0.0,0.241,0.075,17650.0,60000.0,105900.0,0.0,0.065,20000.0,0.037,2.083,3,0.0,2,6,1,0.0,2363.811,824.55,824.55,1,1,1,1,1,2,0,5,6,7,1.4,2,0,5,6,6.0,1.2,0.4238873500229663,6.0,3.0,6.0,6.0,28.0,4.667,2.0,0.0,5.0,6.0,6.0,1.2,9821.0,1.0,0.0,0.0,0.0,6.0,16.0,1.0,1.0,5.0,25.0,0.0,0.0,0.0,0.0,20.0,12.0,-11413.47,0.0,1.0,0.0,2.0,-0.053,0.099,429.36665500000004,0.0,0.0,0.0,0.0,0.177,0.37268,-304.273,1.667,2.0,-405.651,0.0,5134,3,3,4,3,3,10,5,0
201911,16100.0,6,8250.58,0.456,0.456,29417.17,83119.32,176503.02,-0.036,0.352,27706.44,0.383,0.638,6,0.977,6,12,2,7958.16,19126.285,1286.03,1286.03,1,1,1,1,1,2,0,4,5,5,1.25,1,0,3,5,3.0,1.0,0.575388667306949,5.0,3.0,6.0,6.0,23.0,3.833,1.0,0.0,4.0,6.0,4.0,1.0,6032.0,1.0,0.0,0.0,0.0,6.0,17.0,2.0,2.0,5.0,51.0,0.0,1.0,0.0,0.0,24.0,12.0,-2257.1,1.0,1.0,4.0,2.0,0.003,0.28,237.71768,0.083,0.0,0.0,0.167,0.229,0.0,646.117,5.0,5.0,431.16,0.0,26929,3,2,4,3,3,6,6,0
201911,14800.0,2,0.0,0.527,0.527,16693.463,47719.34,100160.78,0.0,0.368,15906.447,0.424,0.719,2,0.0,2,6,1,0.0,4928.222,3595.77,3595.77,1,1,1,1,1,1,0,1,1,1,1.0,0,0,0,0,0.0,0.0,0.085290705203784,4.0,2.0,6.0,6.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5136.0,1.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,5.0,47.0,0.0,0.0,0.0,0.0,24.0,12.0,-4881.14,2.0,0.0,0.0,4.0,-0.019,0.4,429.36665500000004,0.0,0.0,0.488,0.0,0.378,0.0,-304.273,3.0,3.0,-405.651,0.0,196,1,0,4,0,3,4,4,0
201909,16700.0,2,0.0,0.0,0.0,25800.0,77400.0,154800.0,0.0,0.0,25800.0,0.0,0.0,2,0.0,2,6,1,0.0,0.0,0.0,0.0,1,0,1,0,0,3,1,6,6,9,1.5,1,0,5,6,5.0,1.0,0.5617600328416914,8.0,3.0,6.0,6.0,29.0,4.833,1.0,0.0,5.0,6.0,5.0,1.0,7898.0,1.0,0.0,0.0,0.0,6.0,14.0,4.0,4.0,5.0,60.0,0.0,0.0,0.0,0.0,24.0,10.0,-574.01,0.0,0.0,0.0,4.0,0.003,0.036,429.36665500000004,0.0,0.0,0.0,0.0,0.033,0.0,-304.273,1.333,2.0,-405.651,0.0,30053,4,3,4,3,5,10,5,0
201909,31800.0,3,0.0,0.056,0.056,13100.0,39300.0,78600.0,0.0,0.009,13100.0,0.019,0.0,2,0.0,2,6,1,0.0,538.237,551.25,551.25,1,1,1,1,1,2,1,6,6,9,1.5,1,0,5,6,5.0,1.0,0.561032540864469,9.0,3.0,6.0,6.0,39.0,6.5,1.0,0.0,5.0,6.0,5.0,1.0,5316.0,1.0,0.0,0.0,0.0,6.0,17.0,2.0,2.0,5.0,36.0,0.0,0.0,0.0,0.0,24.0,12.0,-1974.39,0.0,1.0,0.0,1.0,-0.004,0.032,429.36665500000004,0.0,0.4714,0.0,0.0,0.024,0.37268,-304.273,1.333,2.0,-405.651,0.0,16910,4,3,4,3,3,1,6,0
201910,10200.0,4,18483.093,0.0,0.0,4000.0,8000.0,8000.0,0.176,0.0,4000.0,0.0,0.0,4,1.0,5,12,2,24675.0,36078.096,0.0,0.0,0,0,0,0,0,1,0,2,4,2,1.0,0,0,0,0,0.0,0.0,0.4948514448297889,6.0,1.0,6.0,6.0,25.0,4.167,0.0,0.0,0.0,0.0,0.0,0.0,3853.0,1.0,0.0,0.0,0.0,6.0,12.0,1.0,1.0,5.0,35.0,0.0,1.0,19.913,55.658,24.0,12.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,3357.95169,0.0,0.4714,0.0,0.0,0.0,0.4714,-737.08,3.0,2.0,123.356,0.0,42168,1,0,4,0,5,10,5,0
201910,29800.0,2,0.0,0.035,0.035,39700.0,119100.0,238200.0,0.0,0.018,39700.0,0.026,1.588,2,0.0,2,6,1,0.0,124.648,0.0,0.0,0,0,0,0,0,2,1,6,6,7,1.167,2,1,6,6,7.0,1.167,0.5175124274214045,9.0,5.0,6.0,6.0,46.0,7.667,2.0,1.0,6.0,6.0,7.0,1.167,4859.0,1.0,0.0,0.0,0.0,6.0,24.0,0.0,0.0,5.0,30.0,0.0,0.0,0.0,0.0,24.0,12.0,-1124.59,0.0,0.0,0.0,1.0,0.001,0.022,429.36665500000004,0.0,0.0,0.0,0.0,0.026,0.0,-304.273,2.0,2.0,-405.651,0.0,28053,4,4,4,4,2,0,5,0
201910,9200.0,3,0.0,0.936,0.936,2600.0,7800.0,15600.0,0.0,0.848,2600.0,0.832,1.195,3,0.0,3,12,2,0.0,7335.392,2806.68,2806.68,0,1,0,1,1,1,0,3,6,3,1.0,1,0,1,6,1.0,1.0,0.4760508386380407,7.0,2.0,6.0,6.0,29.0,4.833,1.0,0.0,1.0,6.0,1.0,1.0,3000.0,1.0,0.0,0.0,0.0,6.0,16.0,1.0,1.0,5.0,29.0,0.0,0.0,0.0,0.0,24.0,12.0,-3024.54,0.0,0.0,5.0,2.0,-0.006,0.864,794.80506,0.0,0.0,0.0,0.0,0.965,0.0,-688.962,3.0,3.0,-769.483,0.0,24272,2,2,4,2,3,3,5,0
201911,7100.0,5,43753.047,0.006,0.0,3100.0,9300.0,18600.0,-0.019,0.002,3100.0,0.0,0.0,5,0.999,5,12,2,42986.58,26328.739,0.0,0.0,0,0,0,0,0,1,0,1,3,1,1.0,1,0,1,3,1.0,1.0,0.4439880510839646,5.0,3.0,6.0,6.0,24.0,4.0,1.0,0.0,2.0,3.0,2.0,1.0,2147.0,1.0,0.0,0.0,0.0,6.0,17.0,0.0,0.0,5.0,30.0,0.0,1.0,0.0,0.0,24.0,12.0,-953.6,0.0,1.0,4.0,5.0,-0.002,0.0,601.56698,0.0,0.4714,0.0,0.0,0.0,0.4714,2965.706,1.667,1.0,6362.734,0.0,42301,1,1,4,1,4,8,5,0
201909,28300.0,4,23264.12,0.088,0.069,24900.0,74700.0,149400.0,-0.065,0.065,24900.0,0.06,1.232,4,0.942,4,18,3,21756.87,54662.158,688.89,688.89,1,1,1,1,1,2,0,3,6,4,1.333,1,0,3,6,3.0,1.0,0.5071949309716766,6.0,4.0,6.0,6.0,30.0,5.0,1.0,0.0,5.0,6.0,5.0,1.0,5810.0,1.0,0.0,0.0,0.0,6.0,20.0,0.0,0.0,5.0,54.0,1.0,1.0,0.0,0.0,24.0,12.0,-355.27,0.0,0.0,5.0,2.0,0.001,0.024,1227.72348,0.0,0.0,0.0,0.0,0.042,0.0,-1405.69,3.333,4.0,-1469.461,0.0,1676,2,2,4,3,2,0,5,0
